UTR-2 one section northern sky survey. Averaged observational data at sections No. 5 and 6 of the southern UTR-2 antenna.

  RA2000(h)      DEC2000(deg)     T25(kK)          T20(kK)        T16.7(kK)       T14.7(kK)      T12.6(kK)        T10(kK)

   22.00	     9.00	  23.721	   40.535	   84.422	   95.730	  195.921	  440.073	 
   22.50	     9.00	  21.338	   38.670	   74.321	   89.151	  170.490	  392.679	 
   23.00	     9.00	  22.974	   36.633	   68.333	   84.646	  148.013	  368.915	 
   23.50	     9.00	  23.922	   33.621	   62.552	   77.248	  130.836	  345.206	 
    0.00	    11.00	  25.047	   35.443	   59.108	   71.618	  115.695	  302.296	 
    0.50	    11.00	  23.142	   33.284	   56.569	   66.914	  111.331	  250.745	 
    1.00	    11.00	  19.144	   33.475	   55.768	   66.365	  110.054	  243.702	 
    1.50	    11.00	  19.401	   33.905	   58.046	   67.421	  111.443	  256.122	 
    2.00	    11.00	  19.748	   34.675	   62.240	   74.418	  118.914	  268.343	 
    2.50	    11.00	  18.744	   34.663	   63.133	   77.243	  128.548	  279.563	 
    3.00	    11.00	  17.920	   33.102	   63.338	   74.714	  125.426	  268.647	 
    3.50	    11.00	  16.646	   32.871	   61.664	   71.945	  119.655	  253.752	 
    4.00	    11.00	  16.920	   33.416	   63.986	   73.055	  114.311	  247.213	 
    4.50	    11.00	  18.852	   35.543	   67.200	   78.853	  109.432	  238.297	 
    5.00	    11.00	  19.737	   36.812	   70.409	   83.913	  110.610	  226.120	 
    5.50	    11.00	  20.498	   38.651	   73.830	   87.009	  117.967	  234.368	 
    6.00	    11.00	  22.306	   42.181	   79.224	   92.325	  124.866	  234.902	 
    6.50	    11.00	  21.849	   40.334	   80.033	   94.489	  126.225	  229.367	 
    7.00	    11.00	  20.045	   34.869	   72.062	   84.895	  117.620	  217.511	 
    7.50	    11.00	  18.105	   29.858	   62.140	   71.945	  101.427	  204.659	 
    8.00	    11.00	  14.676	   24.981	   51.922	   60.418	   84.063	  194.431	 
    8.50	    11.00	  12.758	   21.670	   44.212	   52.122	   72.002	  176.235	 
    9.00	    11.00	  12.325	   19.825	   40.476	   46.852	   67.229	  159.632	 
    9.50	    11.00	  12.202	   19.594	   38.824	   44.369	   62.841	  139.619	 
   10.00	    11.00	  12.685	   19.641	   38.523	   44.828	   62.829	  133.012	 
   10.50	    11.00	  12.162	   20.236	   40.784	   47.873	   66.259	  138.539	 
   11.00	    11.00	  13.314	   22.045	   43.568	   50.794	   72.156	  148.847	 
   11.50	    11.00	  15.511	   23.580	   47.484	   53.704	   75.737	  161.956	 
   12.00	    11.00	  18.393	   26.466	   54.959	   61.782	   81.844	  176.932	 
   12.50	    11.00	  19.694	   30.666	   63.670	   70.630	   88.691	  183.928	 
   13.00	    11.00	  20.174	   33.426	   67.898	   77.034	   94.325	  188.954	 
   13.50	    11.00	  19.421	   33.069	   68.493	   78.774	   97.995	  197.074	 
   14.00	    11.00	  19.836	   33.252	   70.790	   80.347	  101.527	  203.670	 
   14.50	    11.00	  20.113	   35.407	   76.807	   86.444	  109.659	  225.537	 
   15.00	    11.00	  22.920	   40.356	   87.119	   99.080	  129.330	  281.621	 
   15.50	    11.00	  24.084	   45.693	   98.784	  115.222	  154.855	  359.451	 
   16.00	    11.00	  27.911	   50.733	  112.305	  131.031	  174.976	  386.913	 
   16.50	    11.00	  27.018	   57.951	  123.152	  145.130	  185.133	  477.260	 
   17.00	    11.00	  30.723	   66.948	  137.826	  158.646	  197.337	  480.488	 
   17.50	    11.00	  33.366	   75.029	  151.312	  181.501	  216.120	  582.943	 
   18.00	    11.00	  34.174	   79.042	  155.696	  196.171	  228.716	  657.244	 
   18.50	    11.00	  41.101	   92.000	  180.620	  222.867	  248.435	  711.618	 
   19.00	    11.00	  49.494	  104.693	  206.322	  240.964	  269.473	  743.164	 
   19.50	    11.00	  45.217	   94.297	  193.900	  238.043	  281.607	  774.833	 
   20.00	    11.00	  33.239	   72.481	  156.958	  202.830	  261.970	  785.568	 
   20.50	    11.00	  31.507	   65.320	  119.623	  163.272	  248.506	  709.104	 
   21.00	    11.00	  35.030	   63.917	  100.803	  133.249	  245.077	  635.932	 
   21.50	    11.00	  32.315	   48.185	   96.960	  115.871	  225.951	  547.540	 
   22.00	    11.00	  26.075	   40.992	   86.733	  101.662	  190.346	  435.843	 
   22.50	    11.00	  22.604	   40.921	   78.318	   93.055	  168.915	  399.297	 
   23.00	    11.00	  25.239	   38.186	   72.345	   86.543	  143.318	  374.237	 
   23.50	    11.00	  25.878	   36.590	   67.495	   78.982	  129.142	  346.797	 
    0.00	    13.00	  24.645	   34.950	   61.142	   73.316	  114.464	  288.432	 
    0.50	    13.00	  23.127	   33.598	   57.782	   67.216	  111.309	  253.267	 
    1.00	    13.00	  20.714	   34.891	   57.950	   66.222	  109.582	  237.010	 
    1.50	    13.00	  20.474	   35.410	   59.547	   67.727	  111.875	  254.064	 
    2.00	    13.00	  19.977	   34.925	   63.321	   76.014	  121.825	  271.909	 
    2.50	    13.00	  18.452	   35.134	   65.533	   80.432	  131.237	  277.513	 
    3.00	    13.00	  17.425	   34.130	   66.416	   77.162	  130.816	  273.110	 
    3.50	    13.00	  16.113	   33.857	   65.290	   74.598	  120.899	  258.450	 
    4.00	    13.00	  17.690	   35.385	   66.605	   77.140	  113.323	  243.850	 
    4.50	    13.00	  19.548	   36.490	   71.031	   86.165	  111.340	  239.326	 
    5.00	    13.00	  21.477	   38.258	   75.819	   89.530	  113.054	  230.423	 
    5.50	    13.00	  21.570	   40.868	   78.911	   93.082	  121.119	  235.781	 
    6.00	    13.00	  22.810	   42.905	   83.948	   98.182	  125.816	  231.718	 
    6.50	    13.00	  22.128	   40.601	   83.309	   98.089	  124.812	  232.352	 
    7.00	    13.00	  19.936	   35.287	   74.166	   87.681	  116.238	  222.275	 
    7.50	    13.00	  18.351	   30.513	   63.882	   73.660	  102.152	  208.169	 
    8.00	    13.00	  14.853	   25.436	   53.053	   62.187	   87.580	  195.670	 
    8.50	    13.00	  12.738	   22.079	   46.849	   54.970	   74.669	  181.425	 
    9.00	    13.00	  11.986	   19.722	   42.083	   49.476	   69.515	  161.999	 
    9.50	    13.00	  11.914	   19.466	   39.173	   45.880	   66.209	  143.785	 
   10.00	    13.00	  12.352	   19.548	   39.528	   46.163	   63.816	  135.421	 
   10.50	    13.00	  12.240	   20.520	   42.537	   48.803	   67.303	  139.511	 
   11.00	    13.00	  13.062	   22.586	   45.076	   50.727	   71.984	  148.565	 
   11.50	    13.00	  15.067	   24.039	   48.404	   54.375	   74.727	  164.492	 
   12.00	    13.00	  18.003	   26.615	   55.614	   61.784	   81.771	  177.725	 
   12.50	    13.00	  20.461	   30.969	   63.589	   71.324	   89.353	  182.947	 
   13.00	    13.00	  20.854	   33.667	   68.818	   78.516	   97.093	  187.912	 
   13.50	    13.00	  21.035	   34.718	   72.669	   82.192	  102.016	  195.453	 
   14.00	    13.00	  20.829	   34.966	   76.862	   86.419	  107.113	  207.111	 
   14.50	    13.00	  21.300	   37.721	   83.580	   92.958	  115.350	  232.271	 
   15.00	    13.00	  23.044	   41.739	   91.322	  104.126	  132.318	  283.782	 
   15.50	    13.00	  24.686	   47.095	  102.640	  117.928	  155.345	  368.761	 
   16.00	    13.00	  27.754	   53.803	  114.669	  133.743	  171.923	  478.894	 
   16.50	    13.00	  28.727	   59.828	  125.135	  147.575	  182.913	  481.313	 
   17.00	    13.00	  31.942	   65.752	  134.754	  157.367	  190.051	  477.253	 
   17.50	    13.00	  31.208	   67.654	  143.852	  166.516	  202.483	  488.650	 
   18.00	    13.00	  33.645	   72.332	  150.764	  189.163	  220.477	  623.728	 
   18.50	    13.00	  39.848	   87.558	  173.378	  212.900	  245.628	  671.167	 
   19.00	    13.00	  47.367	   99.829	  195.118	  226.960	  267.515	  726.062	 
   19.50	    13.00	  42.482	   89.281	  182.529	  225.087	  265.434	  746.035	 
   20.00	    13.00	  32.077	   69.741	  146.753	  194.402	  246.016	  743.808	 
   20.50	    13.00	  30.880	   64.857	  121.112	  156.309	  228.121	  667.069	 
   21.00	    13.00	  35.688	   65.151	  104.391	  133.285	  234.207	  612.902	 
   21.50	    13.00	  33.720	   50.612	   96.282	  117.999	  219.618	  515.293	 
   22.00	    13.00	  27.166	   43.538	   87.094	  105.522	  187.235	  436.639	 
   22.50	    13.00	  22.421	   42.389	   80.709	   97.687	  162.773	  399.536	 
   23.00	    13.00	  24.939	   39.072	   73.596	   87.581	  141.171	  374.444	 
   23.50	    13.00	  24.833	   36.084	   69.257	   79.646	  126.302	  328.765	 
    0.00	    15.00	  24.198	   33.915	   60.916	   73.695	  112.391	  279.993	 
    0.50	    15.00	  24.426	   33.609	   60.084	   69.910	  110.245	  250.154	 
    1.00	    15.00	  22.107	   35.092	   59.176	   66.309	  108.615	  234.924	 
    1.50	    15.00	  21.808	   35.022	   60.308	   67.841	  110.835	  250.849	 
    2.00	    15.00	  21.511	   35.175	   64.633	   76.186	  124.254	  268.656	 
    2.50	    15.00	  19.093	   35.460	   66.240	   81.148	  133.268	  274.225	 
    3.00	    15.00	  17.845	   34.460	   69.610	   79.041	  129.919	  268.721	 
    3.50	    15.00	  16.897	   34.704	   68.048	   78.213	  120.389	  257.517	 
    4.00	    15.00	  19.661	   36.573	   68.933	   80.942	  112.686	  240.062	 
    4.50	    15.00	  20.987	   38.042	   75.952	   88.731	  113.528	  240.567	 
    5.00	    15.00	  21.940	   41.284	   80.734	   94.255	  117.121	  227.085	 
    5.50	    15.00	  23.697	   43.360	   85.760	   98.691	  124.827	  240.905	 
    6.00	    15.00	  25.106	   44.712	   87.907	  102.893	  128.082	  237.776	 
    6.50	    15.00	  23.219	   41.686	   85.830	  100.102	  125.582	  239.476	 
    7.00	    15.00	  20.981	   36.284	   75.514	   88.666	  117.391	  229.301	 
    7.50	    15.00	  18.748	   31.351	   65.322	   75.637	  103.197	  210.510	 
    8.00	    15.00	  15.359	   26.701	   55.333	   64.325	   88.696	  194.771	 
    8.50	    15.00	  13.426	   22.857	   48.549	   57.323	   78.658	  183.095	 
    9.00	    15.00	  11.928	   20.141	   44.445	   52.696	   71.751	  164.871	 
    9.50	    15.00	  11.958	   19.385	   40.115	   47.562	   68.205	  144.277	 
   10.00	    15.00	  12.417	   19.825	   40.563	   46.397	   64.931	  132.738	 
   10.50	    15.00	  12.239	   21.373	   43.821	   48.419	   66.831	  136.567	 
   11.00	    15.00	  13.334	   22.743	   46.312	   50.961	   70.754	  147.040	 
   11.50	    15.00	  15.620	   23.941	   49.081	   55.083	   73.364	  162.506	 
   12.00	    15.00	  17.718	   26.022	   54.486	   60.717	   78.564	  173.420	 
   12.50	    15.00	  19.469	   29.611	   61.066	   68.177	   87.307	  179.137	 
   13.00	    15.00	  21.404	   33.949	   67.699	   76.959	   95.216	  184.180	 
   13.50	    15.00	  22.402	   36.628	   75.754	   84.500	  102.902	  193.631	 
   14.00	    15.00	  23.044	   38.686	   83.063	   91.969	  110.391	  206.427	 
   14.50	    15.00	  23.753	   41.482	   89.468	   99.586	  120.141	  230.849	 
   15.00	    15.00	  24.662	   45.185	   96.565	  108.007	  134.513	  308.207	 
   15.50	    15.00	  25.400	   49.563	  106.672	  120.962	  153.602	  360.863	 
   16.00	    15.00	  28.397	   55.755	  116.791	  135.137	  171.340	  473.973	 
   16.50	    15.00	  31.992	   61.360	  125.285	  147.302	  179.860	  467.365	 
   17.00	    15.00	  33.648	   62.101	  129.927	  154.046	  182.332	  465.853	 
   17.50	    15.00	  32.072	   63.726	  134.735	  159.779	  191.227	  471.072	 
   18.00	    15.00	  35.303	   70.342	  145.564	  181.440	  210.192	  589.251	 
   18.50	    15.00	  40.563	   82.361	  165.601	  200.320	  233.637	  646.594	 
   19.00	    15.00	  48.146	   94.219	  182.957	  213.638	  255.750	  692.660	 
   19.50	    15.00	  44.146	   85.693	  170.403	  208.058	  248.210	  716.185	 
   20.00	    15.00	  32.957	   69.665	  142.749	  184.199	  227.924	  718.906	 
   20.50	    15.00	  33.468	   66.232	  121.340	  153.627	  222.208	  628.595	 
   21.00	    15.00	  36.197	   64.762	  108.911	  134.060	  233.339	  587.843	 
   21.50	    15.00	  33.952	   51.616	   97.165	  123.369	  217.771	  501.701	 
   22.00	    15.00	  30.473	   45.074	   88.159	  107.450	  187.523	  477.417	 
   22.50	    15.00	  25.094	   43.504	   82.284	   98.819	  159.387	  394.793	 
   23.00	    15.00	  25.041	   38.633	   75.382	   86.661	  138.487	  361.022	 
   23.50	    15.00	  24.050	   34.596	   67.872	   81.219	  121.370	  321.605	 
    0.00	    17.00	  25.215	   34.495	   62.269	   77.170	  110.532	  268.119	 
    0.50	    17.00	  26.137	   34.371	   62.202	   73.460	  106.798	  242.647	 
    1.00	    17.00	  23.358	   35.880	   60.562	   69.152	  108.062	  231.219	 
    1.50	    17.00	  21.567	   35.634	   60.961	   68.270	  110.339	  243.152	 
    2.00	    17.00	  22.540	   35.631	   64.910	   76.399	  123.502	  256.712	 
    2.50	    17.00	  20.294	   35.590	   68.633	   83.161	  131.645	  275.458	 
    3.00	    17.00	  19.828	   34.379	   71.025	   81.420	  128.218	  272.243	 
    3.50	    17.00	  17.873	   35.319	   69.871	   80.664	  118.008	  250.443	 
    4.00	    17.00	  19.560	   37.614	   70.993	   82.375	  112.745	  235.389	 
    4.50	    17.00	  21.740	   40.567	   79.095	   90.727	  115.336	  235.364	 
    5.00	    17.00	  22.134	   45.658	   85.996	   97.551	  119.966	  229.911	 
    5.50	    17.00	  24.568	   47.554	   90.569	  105.027	  128.725	  246.341	 
    6.00	    17.00	  25.508	   48.210	   93.285	  107.766	  129.880	  283.130	 
    6.50	    17.00	  23.340	   43.859	   88.332	  101.775	  125.476	  242.567	 
    7.00	    17.00	  21.393	   37.563	   78.601	   90.697	  117.199	  234.290	 
    7.50	    17.00	  19.149	   32.818	   68.061	   77.209	  103.116	  210.641	 
    8.00	    17.00	  16.340	   28.031	   57.477	   65.980	   91.310	  192.118	 
    8.50	    17.00	  13.825	   23.746	   51.087	   60.464	   84.497	  181.301	 
    9.00	    17.00	  12.105	   20.801	   45.824	   55.029	   74.682	  164.597	 
    9.50	    17.00	  12.110	   19.728	   41.732	   49.198	   69.055	  144.991	 
   10.00	    17.00	  12.804	   20.769	   42.151	   47.571	   65.312	  130.636	 
   10.50	    17.00	  12.859	   22.623	   44.958	   49.484	   66.590	  134.717	 
   11.00	    17.00	  13.995	   23.491	   47.352	   52.206	   69.884	  145.631	 
   11.50	    17.00	  15.600	   23.966	   49.193	   56.288	   73.567	  156.876	 
   12.00	    17.00	  17.231	   25.585	   53.110	   59.711	   77.477	  167.250	 
   12.50	    17.00	  17.716	   28.032	   58.414	   65.412	   83.255	  172.303	 
   13.00	    17.00	  20.192	   32.197	   65.018	   74.977	   92.419	  178.088	 
   13.50	    17.00	  22.511	   37.723	   76.407	   84.756	  103.879	  188.326	 
   14.00	    17.00	  23.743	   42.091	   86.790	   95.323	  113.489	  201.780	 
   14.50	    17.00	  24.966	   44.844	   94.647	  105.143	  123.888	  230.977	 
   15.00	    17.00	  25.851	   47.993	  101.240	  113.399	  136.102	  308.302	 
   15.50	    17.00	  26.435	   52.165	  109.904	  124.297	  153.400	  346.222	 
   16.00	    17.00	  29.091	   57.608	  120.198	  135.920	  169.115	  458.734	 
   16.50	    17.00	  30.681	   61.255	  125.024	  144.466	  175.395	  448.840	 
   17.00	    17.00	  31.482	   60.659	  124.098	  143.971	  176.181	  442.673	 
   17.50	    17.00	  30.737	   62.247	  129.597	  151.590	  179.771	  453.979	 
   18.00	    17.00	  34.550	   70.026	  140.681	  171.310	  198.000	  494.352	 
   18.50	    17.00	  39.436	   81.539	  160.795	  190.971	  223.792	  622.750	 
   19.00	    17.00	  46.475	   89.534	  172.639	  201.945	  247.698	  668.390	 
   19.50	    17.00	  42.097	   82.897	  160.219	  196.601	  235.109	  686.462	 
   20.00	    17.00	  32.920	   69.252	  142.344	  178.523	  219.504	  692.905	 
   20.50	    17.00	  35.638	   66.797	  122.900	  152.556	  218.804	  602.855	 
   21.00	    17.00	  37.594	   68.320	  111.907	  134.910	  229.090	  583.028	 
   21.50	    17.00	  35.044	   54.888	  107.000	  124.405	  219.540	  487.504	 
   22.00	    17.00	  30.135	   45.891	   88.096	  110.228	  184.554	  476.369	 
   22.50	    17.00	  27.249	   44.335	   86.342	   98.494	  155.453	  379.660	 
   23.00	    17.00	  25.398	   39.186	   75.868	   88.231	  132.801	  353.061	 
   23.50	    17.00	  23.597	   34.480	   66.503	   82.322	  119.464	  299.124	 
    0.00	    19.00	  25.737	   34.501	   64.139	   78.394	  109.712	  253.551	 
    0.50	    19.00	  27.307	   34.643	   65.484	   73.580	  106.259	  225.847	 
    1.00	    19.00	  23.998	   36.333	   62.957	   71.638	  107.356	  225.916	 
    1.50	    19.00	  21.559	   35.774	   61.249	   68.292	  106.341	  234.445	 
    2.00	    19.00	  21.791	   35.659	   66.394	   75.941	  120.867	  245.554	 
    2.50	    19.00	  20.784	   35.622	   69.833	   83.668	  126.635	  273.937	 
    3.00	    19.00	  20.296	   34.139	   70.428	   82.086	  122.942	  262.496	 
    3.50	    19.00	  18.729	   34.916	   69.527	   80.576	  115.664	  239.887	 
    4.00	    19.00	  19.346	   37.160	   71.474	   82.541	  110.902	  231.406	 
    4.50	    19.00	  20.889	   41.142	   79.428	   90.357	  114.647	  226.610	 
    5.00	    19.00	  22.023	   46.292	   87.945	  100.591	  121.931	  226.143	 
    5.50	    19.00	  25.409	   50.319	   97.155	  108.197	  130.761	  279.871	 
    6.00	    19.00	  25.765	   50.741	   96.824	  111.186	  132.477	  288.712	 
    6.50	    19.00	  22.820	   44.775	   90.706	  101.449	  126.784	  239.350	 
    7.00	    19.00	  21.477	   38.360	   80.252	   91.072	  116.263	  234.581	 
    7.50	    19.00	  19.809	   34.070	   69.656	   77.662	  102.446	  212.864	 
    8.00	    19.00	  17.226	   29.004	   59.332	   66.988	   92.951	  190.433	 
    8.50	    19.00	  14.561	   24.297	   52.378	   60.252	   85.951	  176.564	 
    9.00	    19.00	  12.426	   21.049	   45.977	   54.622	   75.839	  160.014	 
    9.50	    19.00	  12.131	   20.103	   41.748	   49.106	   69.328	  141.820	 
   10.00	    19.00	  13.328	   21.798	   42.819	   47.872	   66.305	  130.438	 
   10.50	    19.00	  13.593	   23.445	   45.962	   50.287	   67.085	  132.735	 
   11.00	    19.00	  14.742	   23.537	   47.591	   53.124	   69.291	  141.424	 
   11.50	    19.00	  15.934	   23.970	   49.183	   56.593	   71.538	  150.090	 
   12.00	    19.00	  17.200	   25.623	   52.249	   58.963	   75.142	  159.310	 
   12.50	    19.00	  17.671	   27.198	   56.562	   63.136	   80.122	  165.268	 
   13.00	    19.00	  19.944	   30.263	   62.398	   71.422	   89.290	  173.318	 
   13.50	    19.00	  22.110	   36.765	   73.729	   82.713	  101.042	  180.937	 
   14.00	    19.00	  23.945	   42.267	   85.823	   95.119	  112.146	  196.688	 
   14.50	    19.00	  25.511	   46.005	   94.933	  106.745	  122.882	  253.257	 
   15.00	    19.00	  26.932	   49.237	  102.120	  114.328	  134.544	  296.131	 
   15.50	    19.00	  27.508	   53.743	  110.634	  125.778	  149.225	  330.527	 
   16.00	    19.00	  29.733	   58.639	  119.237	  134.515	  160.522	  434.825	 
   16.50	    19.00	  30.140	   59.109	  120.119	  135.060	  164.665	  435.761	 
   17.00	    19.00	  28.039	   56.348	  117.416	  132.565	  162.812	  327.624	 
   17.50	    19.00	  26.889	   57.749	  122.154	  135.904	  171.155	  434.179	 
   18.00	    19.00	  30.791	   67.774	  137.017	  160.890	  188.646	  472.811	 
   18.50	    19.00	  37.464	   77.832	  151.243	  181.054	  210.684	  594.884	 
   19.00	    19.00	  43.274	   82.097	  161.601	  192.610	  225.738	  648.999	 
   19.50	    19.00	  40.965	   78.889	  156.818	  188.343	  220.577	  663.954	 
   20.00	    19.00	  32.563	   68.404	  141.128	  175.275	  208.320	  668.353	 
   20.50	    19.00	  33.427	   67.888	  122.691	  152.103	  211.907	  577.847	 
   21.00	    19.00	  36.669	   70.218	  111.602	  138.119	  221.999	  581.862	 
   21.50	    19.00	  36.161	   59.471	  107.686	  126.736	  213.043	  484.323	 
   22.00	    19.00	  31.908	   48.502	   94.735	  110.629	  180.106	  464.972	 
   22.50	    19.00	  27.488	   43.661	   85.081	   96.508	  151.151	  362.375	 
   23.00	    19.00	  24.369	   38.388	   74.070	   87.655	  129.035	  334.808	 
   23.50	    19.00	  23.004	   34.764	   67.267	   81.997	  115.280	  284.830	 
    0.00	    21.00	  25.780	   34.917	   64.882	   75.262	  109.907	  247.594	 
    0.50	    21.00	  28.116	   35.590	   65.451	   72.127	  105.529	  224.334	 
    1.00	    21.00	  24.430	   35.736	   63.561	   69.792	  105.276	  218.292	 
    1.50	    21.00	  22.015	   35.984	   60.726	   68.401	  104.115	  232.617	 
    2.00	    21.00	  21.041	   35.481	   67.061	   76.151	  116.482	  231.815	 
    2.50	    21.00	  20.371	   35.760	   70.618	   84.530	  120.546	  265.130	 
    3.00	    21.00	  19.856	   34.862	   71.102	   82.557	  117.325	  248.722	 
    3.50	    21.00	  18.660	   34.905	   69.709	   79.771	  111.541	  231.119	 
    4.00	    21.00	  18.623	   36.867	   70.783	   82.296	  108.228	  223.407	 
    4.50	    21.00	  20.291	   39.886	   78.790	   90.131	  112.469	  217.565	 
    5.00	    21.00	  22.660	   45.463	   89.149	  100.822	  121.476	  221.168	 
    5.50	    21.00	  27.536	   51.337	  100.515	  110.163	  129.443	  278.208	 
    6.00	    21.00	  26.130	   50.168	   98.054	  109.821	  130.642	  285.787	 
    6.50	    21.00	  22.302	   44.106	   90.179	  100.677	  124.099	  233.618	 
    7.00	    21.00	  21.145	   38.022	   79.973	   89.606	  113.304	  231.650	 
    7.50	    21.00	  20.093	   33.609	   69.607	   77.099	   99.938	  206.056	 
    8.00	    21.00	  17.207	   29.435	   59.964	   66.674	   89.988	  184.297	 
    8.50	    21.00	  13.880	   24.466	   50.960	   58.710	   84.569	  166.934	 
    9.00	    21.00	  11.901	   20.631	   44.791	   52.705	   75.197	  149.790	 
    9.50	    21.00	  12.132	   20.225	   40.570	   47.651	   68.562	  133.029	 
   10.00	    21.00	  13.470	   22.383	   42.876	   47.555	   65.309	  126.254	 
   10.50	    21.00	  14.155	   23.733	   46.007	   50.040	   65.626	  126.718	 
   11.00	    21.00	  14.882	   23.875	   47.760	   53.202	   68.540	  135.168	 
   11.50	    21.00	  16.571	   24.494	   49.467	   56.531	   69.910	  142.635	 
   12.00	    21.00	  17.686	   26.208	   52.184	   58.830	   72.188	  149.712	 
   12.50	    21.00	  18.201	   27.915	   55.543	   61.353	   75.868	  156.660	 
   13.00	    21.00	  19.221	   29.618	   59.728	   68.068	   83.812	  164.432	 
   13.50	    21.00	  20.941	   34.404	   69.223	   78.928	   94.791	  173.174	 
   14.00	    21.00	  23.922	   40.913	   81.341	   90.732	  105.257	  189.119	 
   14.50	    21.00	  24.593	   45.558	   91.229	  103.164	  116.626	  215.218	 
   15.00	    21.00	  26.066	   48.873	   99.925	  112.754	  128.282	  282.530	 
   15.50	    21.00	  26.106	   53.104	  107.964	  121.848	  140.066	  308.685	 
   16.00	    21.00	  27.179	   56.719	  114.760	  126.447	  148.653	  318.535	 
   16.50	    21.00	  26.930	   56.067	  114.018	  126.430	  151.087	  301.491	 
   17.00	    21.00	  24.572	   51.550	  107.991	  124.166	  149.974	  309.773	 
   17.50	    21.00	  24.408	   52.840	  113.504	  129.284	  160.084	  320.456	 
   18.00	    21.00	  27.752	   62.702	  127.835	  148.572	  175.718	  449.410	 
   18.50	    21.00	  34.805	   73.090	  140.053	  169.034	  197.013	  494.114	 
   19.00	    21.00	  40.994	   76.103	  148.456	  183.497	  211.746	  622.701	 
   19.50	    21.00	  38.970	   74.116	  144.828	  177.570	  209.854	  650.619	 
   20.00	    21.00	  33.196	   66.821	  136.945	  170.623	  197.940	  647.255	 
   20.50	    21.00	  31.234	   67.366	  127.648	  152.983	  209.859	  539.851	 
   21.00	    21.00	  35.843	   71.912	  117.645	  139.830	  220.196	  546.713	 
   21.50	    21.00	  35.869	   62.957	  113.893	  131.079	  213.109	  504.221	 
   22.00	    21.00	  30.306	   50.429	   98.814	  112.477	  175.385	  448.710	 
   22.50	    21.00	  26.344	   42.235	   81.336	   95.449	  143.787	  345.782	 
   23.00	    21.00	  22.641	   37.565	   71.644	   85.615	  123.526	  324.646	 
   23.50	    21.00	  22.554	   35.023	   67.154	   76.208	  113.742	  265.569	 
    0.00	    23.00	  25.940	   35.540	   65.070	   74.623	  107.303	  241.736	 
    0.50	    23.00	  29.246	   36.110	   64.317	   70.620	  103.173	  222.680	 
    1.00	    23.00	  26.298	   36.257	   62.505	   68.332	  105.491	  213.564	 
    1.50	    23.00	  24.062	   36.218	   62.216	   69.530	  104.227	  233.029	 
    2.00	    23.00	  21.735	   34.783	   67.248	   75.375	  113.029	  234.384	 
    2.50	    23.00	  20.121	   34.938	   71.586	   84.164	  115.106	  254.151	 
    3.00	    23.00	  19.452	   34.551	   71.589	   82.900	  112.837	  239.118	 
    3.50	    23.00	  18.204	   34.692	   69.856	   79.551	  109.892	  224.524	 
    4.00	    23.00	  17.614	   36.560	   69.791	   81.222	  107.020	  217.136	 
    4.50	    23.00	  20.829	   39.301	   78.120	   90.804	  113.551	  213.077	 
    5.00	    23.00	  23.562	   45.789	   90.647	  102.907	  121.812	  216.376	 
    5.50	    23.00	  27.853	   51.243	   98.892	  110.048	  127.813	  273.648	 
    6.00	    23.00	  25.426	   48.247	   96.449	  108.667	  130.383	  284.169	 
    6.50	    23.00	  21.858	   43.068	   87.987	   98.685	  122.796	  230.246	 
    7.00	    23.00	  20.844	   37.412	   80.150	   87.500	  111.049	  219.974	 
    7.50	    23.00	  19.566	   33.125	   68.387	   75.960	   98.157	  199.580	 
    8.00	    23.00	  16.220	   29.407	   59.145	   65.106	   87.476	  179.214	 
    8.50	    23.00	  13.694	   23.661	   49.021	   55.748	   81.381	  155.496	 
    9.00	    23.00	  11.430	   19.851	   43.216	   48.665	   72.668	  140.476	 
    9.50	    23.00	  11.703	   19.779	   39.923	   45.606	   66.399	  127.177	 
   10.00	    23.00	  12.951	   21.411	   41.642	   47.022	   64.535	  122.140	 
   10.50	    23.00	  13.763	   23.338	   45.332	   49.563	   64.905	  123.581	 
   11.00	    23.00	  14.598	   24.024	   47.335	   52.781	   67.575	  130.022	 
   11.50	    23.00	  15.918	   24.460	   49.048	   56.273	   69.212	  135.501	 
   12.00	    23.00	  16.915	   25.256	   50.757	   57.804	   70.316	  141.515	 
   12.50	    23.00	  17.016	   26.041	   53.882	   59.606	   73.128	  146.194	 
   13.00	    23.00	  17.936	   28.333	   57.476	   65.228	   78.613	  155.485	 
   13.50	    23.00	  19.464	   30.880	   63.688	   73.350	   88.063	  164.863	 
   14.00	    23.00	  21.597	   36.681	   73.664	   83.766	   98.666	  177.489	 
   14.50	    23.00	  22.166	   42.342	   85.300	   95.788	  109.120	  203.190	 
   15.00	    23.00	  23.425	   46.302	   94.640	  106.740	  119.737	  269.771	 
   15.50	    23.00	  23.819	   49.858	  102.134	  115.747	  128.446	  291.923	 
   16.00	    23.00	  24.248	   51.017	  107.339	  118.268	  135.540	  294.836	 
   16.50	    23.00	  23.848	   49.930	  104.159	  116.065	  139.351	  280.911	 
   17.00	    23.00	  22.495	   47.948	   97.958	  117.163	  140.924	  283.787	 
   17.50	    23.00	  23.135	   50.906	  106.064	  122.111	  150.719	  299.680	 
   18.00	    23.00	  25.991	   59.314	  118.109	  141.036	  166.176	  426.247	 
   18.50	    23.00	  31.809	   67.293	  130.956	  160.426	  185.219	  467.077	 
